nvrid,name,lat_x,lon_x,geometry,wd,label,P625,P10689,P856,lat_y,lon_y,d
2042389,Hallabäckens dalgång,56.038555646323886,13.093784492295596,"MULTIPOLYGON (((381486.6803000001 6212046.909700001, 381472.5067999996 6212059.58, 381458.3685999997 6212071.5319, 381441.51580000017 6212085.4846, 381441.47640000004 6212085.559900001, 381441.50239999965 6212085.640900001, 381441.5569000002 6212085.6754, 381441.6002000002 6212085.678400001, 381555.7846999997 6212070.8179, 381555.84219999984 6212070.792199999, 381555.8761999998 6212070.7392, 381555.8755999999 6212070.6763, 381555.85560000036 6212070.639, 381502.72860000003 6212005.8519, 381502.6743000001 6212005.8160999995, 381502.5892000003 6212005.826099999, 381502.53699999955 6212005.894200001, 381497.75370000023 6212024.406400001, 381491.7763 6212040.296800001, 381486.6803000001 6212046.909700001)), ((381359.12870000023 6212270.058499999, 381373.86230000015 6212312.945499999, 381383.9556999998 6212334.835999999, 381409.3680999996 6212382.169, 381409.43180000037 6212382.221899999, 381409.5142999999 6212382.215299999, 381409.5689000003 6212382.1532000005, 381409.57180000003 6212382.090500001, 381397.5575000001 6212333.7052, 381395.4578999998 6212279.818700001, 381398.07969999965 6212239.826199999, 381404.2651000004 6212218.102299999, 381404.2352999998 6212218.041300001, 381376.3783 6212189.245100001, 381376.3211000003 6212189.2137, 381376.2561999997 6212189.2203, 381376.20639999956 6212189.262599999, 381362.0212000003 6212211.597100001, 381355.4140999997 6212229.3367, 381354.88549999986 6212247.0778, 381359.12870000023 6212270.058499999)), ((380607.6928000003 6211698.1291000005, 380607.6445000004 6211698.126499999, 380596.3969999999 6211700.0273, 380574.97449999955 6211696.8554, 380563.3722000001 6211701.297900001, 380549.33139999956 6211702.2787999995, 380544.1551999999 6211702.850199999, 380538.24289999995 6211703.254799999, 380524.6434000004 6211704.3138, 380507.98330000043 6211704.3138999995, 380487.8161000004 6211708.440300001, 380466.23220000044 6211707.806700001, 380452.1158999996 6211710.2512, 380452.0465000002 6211710.2939, 380452.02550000045 6211710.3727, 380634.1310999999 6212045.0594, 380687.9921000004 6212142.1678, 380688.05150000006 6212142.191400001, 380816.2396999998 6212152.7476, 380816.30510000046 6212152.7324, 380816.35639999993 6212152.6603, 380816.3415999999 6212147.022700001, 380754.75270000007 6211848.8675, 380968.3837000001 6211793.9572, 381044.7907999996 6212193.4628, 381049.8300000001 6212196.469799999, 381214.5003000004 6212286.3125, 381377.08889999986 6212375.1371, 381402.02830000035 6212381.047900001, 381402.09059999976 6212381.044500001, 381402.1409999998 6212381.0077, 381402.16330000013 6212380.9495, 381402.1503999997 6212380.888499999, 381378.63790000044 6212337.441400001, 381368.3579000002 6212315.145, 381353.38790000044 6212271.570800001, 381348.94799999986 6212247.5252, 381349.52469999995 6212228.184800001, 381356.6867000004 6212208.954, 381371.46920000017 6212185.6798, 381392.1741000004 6212160.3594, 381431.0700000003 6212139.474300001, 381431.1141999997 6212139.430500001, 381432.4951999998 6212136.927999999, 381433.07129999995 6212132.7206, 381427.5108000003 6212117.2652, 381425.04169999994 6212107.2202, 381426.9166000001 6212094.101299999, 381437.0379999997 6212081.4956, 381456.0186999999 6212065.7842999995, 381469.7547000004 6212054.0997, 381482.3161000004 6212042.8714000005, 381486.5449999999 6212037.3857, 381492.0658999998 6212022.7127, 381492.0702999998 6212022.649700001, 381492.0393000003 6212022.594699999, 381491.98309999984 6212022.5658, 381469.1763000004 6212018.3213, 381472.7951999996 6211996.208699999, 381496.4891999997 6212000.7552000005, 381496.56680000015 6212000.7225, 381496.5985000003 6212000.6445, 381496.5804000003 6211998.4147, 381496.55840000045 6211998.3704, 381189.1183000002 6211623.756200001, 381189.03780000005 6211623.731799999, 381188.9787999997 6211623.756200001, 381151.77979999967 6211654.229, 381109.17619999964 6211683.6116, 380951.11760000046 6211699.0613, 380924.6924999999 6211694.7908, 380896.4369000001 6211701.6143, 380877.70610000007 6211690.3456, 380866.54449999984 6211687.6313000005, 380850.8859000001 6211686.058800001, 380835.0011999998 6211687.962200001, 380822.77830000035 6211690.343, 380812.3864000002 6211690.3266, 380800.0656000003 6211690.0272, 380789.08440000005 6211691.310699999, 380780.8043999998 6211692.4615, 380762.2965000002 6211695.1055, 380742.92920000013 6211693.043099999, 380733.8998999996 6211692.884199999, 380733.8481999999 6211692.8961, 380701.32930000033 6211709.393300001, 380675.7784000002 6211705.9021000005, 380662.0931000002 6211701.5032, 380644.84049999993 6211698.1272, 380644.79119999986 6211698.128799999, 380625.60730000027 6211703.202, 380607.6928000003 6211698.1291000005)), ((376662.5656000003 6215242.172599999, 376662.51690000016 6215242.1229, 376642.6654000003 6215231.9308, 376608.8075000001 6215221.5736, 376586.8967000004 6215214.345799999, 376570.0378999999 6215202.1731, 376547.1003999999 6215197.927200001, 376531.2432000004 6215185.7673, 376520.27880000044 6215181.802100001, 376520.2171 6215181.8255, 376450.8822999997 6215236.4276, 376450.84640000015 6215236.4781, 376450.84049999993 6215236.519300001, 376450.8607999999 6215236.5779, 376450.9297000002 6215236.6219999995, 376746 6215293.287599999, 376748.1021999996 6215299.8433, 376748.13850000035 6215299.8959, 376748.19799999986 6215299.919299999, 376828.4475999996 6215290.610400001, 376903.9456000002 6215277.2531, 377074.82299999986 6215688.6214000005, 377074.8618999999 6215688.669600001, 377074.92069999967 6215688.689099999, 377153.4785000002 6215660.4725, 377491.8848000001 6215538.9881, 377634.6771 6215488.590299999, 377809.59800000023 6215425.3959, 377949.88939999975 6215375.759400001, 378138.60309999995 6215308.5812, 378145.5597000001 6215306.287799999, 378229.20710000023 6215198.4297, 378410.2770999996 6214964.1316, 378441.32459999993 6214923.636600001, 378493.80040000007 6214855.237299999, 378509.4625000004 6214834.777000001, 378522.94209999964 6214817.2181, 378677.68379999977 6214612.802200001, 378729.97080000024 6214543.011499999, 378739.51580000017 6214554.0153, 378746.5650000004 6214573.915200001, 378750.6787999999 6214582.984999999, 378764.47009999957 6214596.763900001, 378764.54619999975 6214596.7961, 378764.6233000001 6214596.766100001, 378830.23170000035 6214534.908600001, 378830.2489 6214534.8222, 378830.1972000003 6214534.7508000005, 378772.07749999966 6214500.590600001, 378750.2405000003 6214463.0756, 378841.4167999998 6214371.678400001, 378853.983 6214381.7205, 378854.0632999996 6214381.743899999, 378891.28029999975 6214361.611199999, 378938.71970000025 6214356.9388, 378938.77139999997 6214356.9056, 378950.94710000046 6214342.9475, 379032.5014000004 6214297.5056, 379032.5259999996 6214297.4526, 379052.5 6214178.2006, 379091.9835000001 6214127.4383000005, 379109.23649999965 6214105.9113, 379128.68090000004 6214079.5669, 379215.76290000044 6213992.4826, 379235.8844999997 6214008.034, 379235.9402999999 6214008.056299999, 379236.01680000033 6214008.035700001, 379386.1074000001 6213848.3389, 379399.6447999999 6213821.1873, 379411.72310000006 6213742.8532, 379462.90359999985 6213692.165100001, 379521.0931000002 6213618.8083, 379622.1545000002 6213667.8358, 379622.21750000026 6213667.845799999, 379622.2581000002 6213667.831800001, 379622.29009999987 6213667.803300001, 379622.31230000034 6213667.7434, 379627.23670000024 6213586.321900001, 379664.81269999966 6213567.4355, 379800.83019999973 6213477.2206999995, 379890.20579999965 6213487.877, 380054.17090000026 6213569.827500001, 380066.22109999973 6213576.5276999995, 380079.6470999997 6213577.8925, 380079.69799999986 6213577.885600001, 380122.6375000002 6213561.1757, 380131.0641000001 6213569.8124, 380131.1177000003 6213569.842700001, 380151.01460000034 6213566.8796, 380166.67370000016 6213553.3376, 380177.9757000003 6213534.4364, 380196.7653999999 6213528.3423999995, 380224.1459999997 6213496.956700001, 380239.0218000002 6213495.5044, 380239.0842000004 6213495.4771, 380271.8912000004 6213450.855799999, 380271.9115000004 6213450.775, 380271.8694000002 6213450.703199999, 380271.8103 6213450.6809, 380271.7312000003 6213450.706900001, 380237.04980000015 6213480.2633, 380188.70100000035 6213478.4120000005, 380081.5502000004 6213361.045700001, 379941.2505000001 6213246.9298, 379843.74820000026 6213209.921800001, 379885.7170000002 6213108.288699999, 379885.7231999999 6213108.225, 379885.6928000003 6213108.1686, 379736.34229999967 6213047.2337, 379886.42030000035 6212908.097200001, 379931.2774 6212867.5548, 380061.89159999974 6212751.751800001, 380112.09700000007 6212788.550100001, 380120.0077999998 6212800.9364, 380120.0597000001 6212800.9793, 380120.12679999974 6212800.983999999, 380227.63879999984 6212718.3467, 380227.67679999955 6212718.292400001, 380227.6765999999 6212718.2261, 380227.65479999967 6212718.1873, 380071.49810000043 6212538.755999999, 380166.0526999999 6212456.2807, 380166.0898000002 6212456.2096, 380166.06879999954 6212456.132300001, 379937.33860000037 6212244.440099999, 379969.3912000004 6211980.5384, 379973.8757999996 6211943.876599999, 380034.2588999998 6211926.290100001, 380048.3053000001 6211920.3412, 380060.4132000003 6211908.648499999, 380077.4088000003 6211895.521600001, 380086.54250000045 6211890.566500001, 380094.34800000023 6211886.487500001, 380111.16050000023 6211880.4395, 380145.392 6211875.3057, 380145.44799999986 6211875.2798, 380145.4852 6211875.2074, 380145.4625000004 6211875.1293, 380098.92310000025 6211815.0682, 380098.8646 6211815.042099999, 380098.7832000004 6211815.0646, 380091.3537999997 6211820.8828, 380077.0926999999 6211830.5121, 380061.90500000026 6211840.1362, 380040.46050000004 6211856.1008, 380020.3666000003 6211868.180299999, 380001.05179999955 6211876.459100001, 379991.60869999975 6211879.7695, 379981.97640000004 6211880.789000001, 379958.3607999999 6211881.142100001, 379925.6665000003 6211886.1165, 379889.48610000033 6211894.6296999995, 379849.27749999985 6211905.263, 379825.33389999997 6211914.3761, 379818.4818000002 6211916.817399999, 379785.5911999997 6211926.236400001, 379752.06539999973 6211935.412900001, 379741.1058 6211943.994100001, 379733.9182000002 6211952.8652, 379723.5832000002 6211960.262499999, 379700.51410000026 6211957.7941, 379670.2615 6211954.4574, 379654.98759999964 6211958.172599999, 379641.6333999997 6211966.710200001, 379635.8822999997 6211974.9803, 379635.86429999955 6211975.023800001, 379634.52550000045 6211982.574999999, 379636.32820000034 6211993.323999999, 379638.2971000001 6212004.8355, 379637.7008999996 6212015.4463, 379642.0284000002 6212029.2963, 379646.2773000002 6212036.9717, 379653.5717000002 6212043.125499999, 379656.26769999973 6212048.5747, 379659.4835999999 6212058.0636, 379659.78949999996 6212059.2597, 379662.38719999976 6212073.6732, 379665.3956000004 6212083.736099999, 379666.5844999999 6212094.753699999, 379665.3446000004 6212107.3138999995, 379659.04920000024 6212126.286699999, 379655.09140000027 6212135.5747, 379656.23309999984 6212140.945699999, 379665.00769999996 6212149.941, 379664.22479999997 6212173.790100001, 379671.71470000036 6212203.415100001, 379587.5434999997 6212559.013800001, 379443.04980000015 6212766.084000001, 379431.75930000003 6212780.602299999, 379414.55960000027 6212838.9767, 379406.2757000001 6212879.679400001, 379404.16970000044 6212892.087200001, 379378.01680000033 6213066.694, 379352.3512000004 6213240.0419, 379361.9483000003 6213275.657400001, 379364.82579999976 6213286.175000001, 379365.9068999998 6213306.2859000005, 379370.3428999996 6213326.802300001, 379376.27109999955 6213359.286900001, 379376.15110000037 6213362.535599999, 379366.6775000002 6213374.9431, 379353.3777999999 6213391.328500001, 379314.9297000002 6213381.3662, 379314.86479999963 6213381.369200001, 379314.82739999983 6213381.391899999, 379293.89219999965 6213427.6182, 379285.53500000015 6213448.9328000005, 379241.1459999997 6213503.3236, 379234.0541000003 6213501.0052000005, 379234.0126 6213501, 379233.95419999957 6213501.021600001, 379077.7647000002 6213617.433800001, 379077.7374999998 6213617.4923, 379077.7592000002 6213617.5743, 379132.2598000001 6213688.6029, 378903.42509999964 6213917.6533, 378903.3956000004 6213917.706800001, 378903.39410000015 6213917.7477, 378903.43460000027 6213917.817299999, 378922.7877000002 6213933.1417, 378918.9199999999 6213942.8859, 378910.9127000002 6213950.892899999, 378886.91980000027 6213957.660800001, 378886.8781000003 6213957.6831, 378886.84970000014 6213957.720899999, 378877.00549999997 6213979.2534, 378867.7642000001 6213988.494200001, 378849.28440000024 6213995.8894, 378842.4919999996 6214006.9857, 378832.63609999977 6214008.2173, 378811.06909999996 6214000.8232, 378808.6037999997 6213992.8409, 378808.52990000043 6213992.8014, 378802.4754999997 6213992.1974, 378802.41750000045 6213992.2206, 378802.3901000004 6213992.2524, 378797.4907999998 6214000.8269, 378783.9336000001 6214025.4761, 378775.9314000001 6214024.2446, 378765.4601999996 6214011.3104, 378764.3276000004 6214010.319800001, 378764.28780000005 6214010.306, 378764.2257000003 6214010.315300001, 378764.0747999996 6214010.422900001, 378764.0217000004 6214010.058599999, 378763.8258999996 6214009.8772, 378763.7421000004 6214009.850500001, 378734.5547000002 6214026.284, 378734.50100000016 6214026.3575, 378731.4528999999 6214041.007999999, 378722.52859999985 6214047.234999999, 378707.8311999999 6214052.3828, 378697.77440000046 6214064.803099999, 378698.5455 6214078.451199999, 378701.36319999956 6214094.845799999, 378702.13460000046 6214108.2651, 378685.0954 6214114.364499999, 378672.9792999998 6214116.5065, 378664.4135999996 6214114.5462, 378654.80649999995 6214115.361099999, 378642.51099999994 6214119.330600001, 378632.14719999954 6214127.5331, 378621.75650000013 6214134.1285, 378611.10089999996 6214139.939200001, 378606.7559000002 6214147.615800001, 378604.8156000003 6214154.8079, 378596.9784000004 6214167.251599999, 378588.46970000025 6214172.886600001, 378577.40639999975 6214176.079299999, 378571.3086000001 6214181.3562, 378568.2829 6214192.5065, 378560.52529999986 6214214.855699999, 378554.3203999996 6214225.5328, 378538.14630000014 6214225.034399999, 378538.0948999999 6214225.076199999, 378533.2001 6214232.505000001, 378533.18290000036 6214232.5513, 378534.01350000035 6214241.155200001, 378538.41420000046 6214251.428400001, 378553.6359000001 6214260.726299999, 378550.45969999954 6214269.8586, 378543.42569999956 6214281.920600001, 378531.9874999998 6214294.492900001, 378514.90550000034 6214298.9651, 378501.0937000001 6214290.721899999, 378501.0281999996 6214290.706700001, 378493.23610000033 6214291.364399999, 378484.89969999995 6214298.017200001, 378473.98419999983 6214317.4881, 378473.9707000004 6214317.553400001, 378474.0081000002 6214317.624399999, 378473.98840000015 6214317.6592, 378465.5434999997 6214330.102299999, 378446.32600000035 6214366.7303, 378441.0815000003 6214388.6735, 378438.89130000025 6214405.6417, 378428.7659999998 6214417.5253, 378400.5234000003 6214441.2042, 378389.3328999998 6214459.0679, 378378.93460000027 6214494.9485, 378357.6059999997 6214525.693600001, 378346.3858000003 6214546.561799999, 378333.85030000005 6214594.4070999995, 378322.7988 6214600.2914, 378315.7231999999 6214608.187899999, 378315.7000000002 6214608.2291, 378310.5206000004 6214625.142000001, 378297.4614000004 6214631.9980999995, 378287.4269000003 6214637.867699999, 378287.3864000002 6214637.9089, 378284.2937000003 6214646.8617, 378279.9742999999 6214675.7926, 378255.67069999967 6214704.516899999, 378249.3662999999 6214732.432, 378241.12480000034 6214754.3255, 378234.9944000002 6214766.2579, 378220.87710000016 6214778.0975, 378194.8136999998 6214784.8125, 378169.7960000001 6214788.5406, 378146.8959999997 6214780.3072, 378127.8426000001 6214787.0868, 378127.7993000001 6214787.135299999, 378119.62739999965 6214804.997199999, 378103.4494000003 6214821.8135, 378088.2878999999 6214836.6483, 378070.08440000005 6214857.424000001, 378063.9101999998 6214872.3643, 378056.8799999999 6214875.2883, 378046.83999999985 6214880.173, 378039.68850000016 6214893.093599999, 378027.61290000007 6214899.9672, 378008.4146999996 6214919.732999999, 377987.28809999954 6214932.5021, 377970.1210000003 6214947.3158, 377942.95990000013 6214964.0088, 377918.7949000001 6214979.744000001, 377890.61560000014 6214996.442299999, 377864.4018000001 6215018.139900001, 377844.1699999999 6215038.913799999, 377808.9223999996 6215063.524, 377775.67360000033 6215088.1493999995, 377737.22360000014 6215129.7158, 377698.00380000006 6215151.2828, 377676.9187000003 6215160.059, 377664.7695000004 6215173.914000001, 377652.6648000004 6215183.7848000005, 377627.60589999985 6215190.5097, 377601.6431 6215189.2313, 377594.6501000002 6215187.1569, 377577.67339999974 6215186.977499999, 377564.6174999997 6215192.827099999, 377547.5366000002 6215200.6457, 377525.54030000046 6215201.4056, 377500.4612999996 6215211.1315, 377484.29860000033 6215224.950200001, 377468.2380999997 6215231.773499999, 377429.26740000024 6215230.359200001, 377401.2494000001 6215234.058700001, 377391.2315999996 6215235.9485, 377365.3395999996 6215227.675000001, 377343.40380000044 6215221.4453, 377312.4148000004 6215222.116, 377285.36010000017 6215228.817399999, 377254.30879999977 6215235.4805, 377230.37540000025 6215231.228499999, 377214.53369999956 6215218.068399999, 377202.6546 6215206.9474, 377179.6525999997 6215207.6938000005, 377154.72389999963 6215202.431399999, 377129.6897999998 6215208.1623, 377109.56819999963 6215218.9397, 377071.5705000004 6215220.5331, 377043.68450000044 6215212.2391, 377034.1645999998 6215169.1744, 377034.11849999987 6215169.135199999, 377009.3351999996 6215157.9189, 377009.2603000002 6215157.9131000005, 376978.2209999999 6215166.5572999995, 376957.19909999985 6215169.3343, 376939.28110000025 6215163.1423, 376921.3936999999 6215153.956700001, 376914.4000000004 6215152.881899999, 376893.44489999954 6215152.6613, 376893.3934000004 6215152.6735, 376876.3280999996 6215161.477, 376869.2418999998 6215170.3748, 376869.21910000034 6215170.427100001, 376864.90299999993 6215199.332, 376855.77109999955 6215212.2191, 376843.6785000004 6215222.0835, 376836.89020000026 6215204.036, 376836.1409 6215181.040200001, 376830.31790000014 6215168.0459, 376830.27529999986 6215167.997300001, 376830.2126000002 6215167.981000001, 376812.3013000004 6215168.783299999, 376812.24540000036 6215168.817500001, 376806.23649999965 6215175.671599999, 376806.2106999997 6215175.726299999, 376806.2176999999 6215175.7863, 376814.9548000004 6215196.795399999, 376804.9293999998 6215200.6866999995, 376792.04870000016 6215191.5538, 376782.22780000046 6215175.464199999, 376779.3021 6215170.475400001, 376779.26049999986 6215170.456900001, 376779.1933000004 6215170.4639, 376768.22890000045 6215175.3027, 376757.36039999966 6215168.2223000005, 376757.2937000003 6215168.204700001, 376733.2569000004 6215174.934, 376718.07129999995 6215191.770099999, 376712.9283999996 6215207.5943, 376712.9335000003 6215207.675000001, 376712.9923999999 6215207.7305, 376723.8828999996 6215209.828299999, 376745.9534 6215201.0754, 376753.8761999998 6215207.149499999, 376750.77639999986 6215216.0986, 376738.6934000002 6215224.963500001, 376729.6151999999 6215232.8586, 376725.4221999999 6215238.068700001, 376710.3844999997 6215253.643100001, 376686.32079999987 6215261.380100001, 376667.43769999966 6215252.191299999, 376662.5656000003 6215242.172599999), (380011.5678000003 6212613.3704, 380035.57880000025 6212655.039100001, 380010.7264999999 6212672.732899999, 379983.5179000003 6212632.763599999, 380011.5678000003 6212613.3704), (379847.20660000015 6212314.0897, 379877.5228000004 6212290.225299999, 379891.60780000035 6212282.732000001, 379911.2226999998 6212311.308499999, 379919.4512 6212338.2948, 379933.2408999996 6212354.0712, 379918.6058 6212371.7095, 379904.3320000004 6212377.394300001, 379891.7531000003 6212386.5397, 379885.0990000004 6212394.4804, 379879.3097000001 6212396.5692, 379861.26410000026 6212409.606899999, 379842.0702999998 6212390.3215, 379836.05150000006 6212370.3476, 379832.2955 6212329.5616999995, 379847.20660000015 6212314.0897)))",http://www.wikidata.org/entity/Q30161260,Hallabäckens dalgång,Point(13.060363654 56.052567669),,,56.052567669,13.060363654,0.03623933238701116
2041826,Havmyren,62.68607623346358,15.142997226772593,"POLYGON ((507484.5025000004 6949911.6153, 507462.1788999997 6950013.594300002, 507434.85250000004 6950064.123100001, 507417.9151999997 6950082.291200001, 507212.96630000044 6950333.0711, 507206.64499999955 6950399.552999999, 507192.4801000003 6950547.991900001, 507184.9921000004 6950628.197000001, 507171.5928999996 6950769.689599998, 507171.60369999986 6950769.7487, 507171.6440000003 6950769.793200001, 507263.12150000036 6950827.090599999, 507263.1802000003 6950827.1074, 507263.23869999964 6950827.090399999, 507365.5148 6950731.490400001, 507461.4724000003 6950615.101199999, 507524.73500000034 6950436.401299998, 507655.5378999999 6950441.058800001, 507770.61760000046 6950652.471000001, 507922.29229999986 6950904.397300001, 508065.32880000025 6951120.5768, 508162.9715999998 6951360.2749999985, 508159.99849999975 6951668.731199998, 508503.9297000002 6951983.721299998, 508592.36450000014 6952155.889400002, 508572.37040000036 6952284.3094, 508481.4249999998 6952383.8127, 508450.3252999997 6952420.878800001, 508450.2999 6952420.941, 508450.31549999956 6952421.0064, 508455.0215999996 6952428.783300001, 508472.7220999999 6952447.903700002, 508490.8722000001 6952461.1829, 508518.91980000027 6952472.670200001, 508554.2430999996 6952485.241500001, 508620.4446999999 6952500.364999998, 508620.5111999996 6952500.3594, 508620.5621999996 6952500.316399999, 508647.99179999996 6952456.794599999, 508863.1420999998 6952383.7151999995, 508933.3825000003 6952438.6041, 508933.4466000004 6952438.6274, 508933.51219999976 6952438.608399998, 509211.2092000004 6952147.937399998, 509255.29839999974 6952067.5634, 509255.2896999996 6952067.503800001, 509255.2507999996 6952067.457699999, 509070.2910000002 6951943.0557, 509036.6058 6951951.9103000015, 509036.5685999999 6951951.9681, 509029.04679999966 6951980.872900002, 508907.551 6952014.068100002, 508835.2070000004 6951994.928800002, 508853.8359000003 6951918.006000001, 508853.8370000003 6951917.958999999, 508853.8184000002 6951917.915899999, 508807.73950000014 6951853.751899999, 508884.5103000002 6951683.324499998, 508884.5186999999 6951683.262400001, 508884.4918999998 6951683.205800001, 508884.45830000006 6951683.180500001, 508795.6358000003 6951639.7652, 508758.6621000003 6951460.971000001, 508920.1723999996 6951447.068399999, 508894.92480000015 6951507.6274, 508894.91839999985 6951507.691, 508894.93479999993 6951507.730799999, 508895.0048000002 6951507.777600002, 508982.5050999997 6951525.181699999, 508982.56120000035 6951525.1675, 509097.90380000044 6951460.042599998, 509219.9584999997 6951533.6329, 509259.64329999965 6951908.295400001, 509505.33800000045 6952132.3486, 509507.7806000002 6952237.982299998, 509507.80960000027 6952238.054200001, 509625.6599000003 6952297.459899999, 509731.78419999965 6952309.140000001, 509898.3499999996 6952284.563299999, 509898.4099000003 6952284.514400002, 509969.7904000003 6952161.659600001, 509933.73060000036 6951963.053100001, 510028.8420000002 6951731.005199999, 510028.84109999985 6951730.960700002, 510028.8076999998 6951730.903499998, 509954.07519999985 6951663.162700001, 510496.88150000013 6951546.902800001, 510496.9330000002 6951546.8761, 510821.3287000004 6950907.860599998, 510821.33249999955 6950907.819499999, 510821.30960000027 6950907.762400001, 510821.27859999985 6950907.735199999, 510821.21889999975 6950907.7201999985, 510040.2620000001 6950936.308600001, 509852.4992000004 6950809.245499998, 509852.43450000044 6950809.226599999, 509852.3542999998 6950809.264600001, 509740.7428000001 6950938.263500001, 509710.3158999998 6950869.1721, 509710.2778000003 6950869.125999998, 509710.24120000005 6950869.1096, 509111.9249999998 6950836.0298000015, 509111.85929999966 6950836.047200002, 509040.4584999997 6950882.080899999, 508961.8256999999 6950857.832899999, 508961.7525000004 6950857.8358, 508691.03050000034 6950966.093600001, 508627.1553999996 6950918.116799999, 508627.1002000002 6950918.0953, 508474.5619000001 6950930.7126, 508411.10089999996 6950884.565200001, 508280.99810000043 6950843.227699999, 508281.6264000004 6950782.1943, 508281.61930000037 6950782.1543000005, 508281.58330000006 6950782.105799999, 507981.9550000001 6950630.380800001, 507901.7882000003 6950548.767000001, 507903.34619999956 6950490.140900001, 508119.54810000025 6950237.6022000015, 508154.2263000002 6950203.194600001, 508211.6860999996 6950185.838300001, 508313.3370000003 6950169.0282999985, 508381.3914999999 6950147.2853000015, 508438.60950000025 6950148.503800001, 508482.9776999997 6950139.310899999, 508734.5374999996 6950391.2414, 508734.5730999997 6950391.265299998, 508734.6365 6950391.2716999985, 508734.6760999998 6950391.255399998, 508734.71669999976 6950391.206300002, 508789.47279999964 6950123.625100002, 508794.93379999977 6950096.592099998, 508885.5005999999 6949652.8649, 508886.5332000004 6949648.515999999, 508954.3256999999 6949303.705899999, 508954.31149999984 6949303.649900001, 508713.76669999957 6948877.869399998, 508713.69319999963 6948877.8158, 508247.9221000001 6948882.013599999, 507944.28199999966 6948752.824200001, 507944.2182 6948752.817400001, 507944.16139999963 6948752.847399998, 507686.15479999967 6949137.160100002, 507620.7717000004 6949508.703600001, 507523.83019999973 6949589.741700001, 507465.89219999965 6949724.806400001, 507465.6349999998 6949845.0309999995, 507484.5025000004 6949911.6153))",http://www.wikidata.org/entity/Q30160038,Havmyren,Point(15.169778605 62.689138124),745407943,,62.689138124,15.169778605,0.026955841545320595
